25832, 5068, 17540, -1989, 552, -14884, 5876, -124, 18580, -2559, 199, 1370, 6560, 1968, 14196, -4504, 2304, 1381, 8700, 5404, 13228, -5073, 1620, 1066, 10204, 5152, 13640, -5786, 1702, 234, 10384, 4624, 15524, -6456, 1634, -542, 10952, 4676, 15668, -6853, 1178, -1455, 11972, 5208, 16240, -7290, 928, -2481, 12800, 5512, 16320, -7690, 814, -3550, 13612, 5364, 17136, -7846, 691, -4528
14236, 5140, 17788, -7853, 668, -5527, 9308, -3532, 32767, 3293, -1355, -1540, 3480, -440, 12452, 1582, 1029, -1073, 5664, 2916, 13888, 1263, 295, -711, 7616, 2092, 13980, 741, 566, -836, 7100, 1492, 15152, 180, 734, -1001, 7628, 1668, 15308, -247, 438, -1171, 7848, 1824, 15432, -727, 226, -1397, 8568, 2484, 15632, -1229, 155, -1713, 9604, 2828, 15612, -1659, 135, -2065
10384, 3156, 15768, -2088, 208, -2460, 5604, -360, 29420, 906, 626, -1477, 3056, 2052, 7040, -453, 2596, -1566, 3852, 3552, 15024, -713, 1743, -1507, 5584, 3080, 15176, -886, 1771, -1786, 4700, 2636, 16676, -1180, 1582, -1970, 5692, 2640, 17040, -1244, 1055, -2282, 6464, 2876, 17076, -1279, 805, -2752, 7132, 3240, 16924, -1321, 697, -3224, 7696, 3144, 17052, -1317, 577, -3627
7904, 3304, 17152, -1269, 452, -4091, 8960, -540, 27964, 1806, -1581, -2791, 5412, 3784, 4312, 193, 810, -2822, 9784, 3808, 14320, -327, 343, -3105, 12532, 2376, 14512, -773, 1026, -3968, 12708, 1384, 15848, -1290, 1405, -4664, 14348, 1020, 15920, -1613, 1386, -5541, 16148, 980, 15824, -2034, 1559, -6458, 18104, 832, 15676, -2536, 1854, -7415, 20252, 536, 15500, -2980, 2154, -8550
21380, 524, 15468, -3373, 2575, -9706, 11108, -1788, 32767, 299, -637, -4479, 7072, 1252, 15264, -1079, 2041, -4800, 8388, 4416, 16796, -1415, 1905, -5140, 9284, 4620, 16060, -1855, 2248, -5637, 9160, 4140, 17724, -2458, 2601, -6156, 9172, 4168, 18252, -2730, 2427, -6807, 9656, 4668, 18516, -3020, 2293, -7648, 10188, 5112, 18612, -3303, 2266, -8442, 10692, 5116, 18432, -3438, 2229, -9266
11152, 5092, 18608, -3501, 2279, -10180, 8028, 848, 21932, 1821, -300, 3352, 8368, 1136, 17160, 622, 2388, 3172, 10236, 3776, 15112, 402, 2617, 2925, 10588, 3528, 14892, -12, 3061, 2361, 10148, 3800, 15920, -684, 3481, 1859, 10184, 3664, 16716, -1152, 3484, 1343, 10536, 3924, 16972, -1697, 3417, 685, 10872, 4276, 16604, -2285, 3480, 52, 11160, 4076, 16576, -2755, 3576, -511
11440, 3920, 16608, -3118, 3673, -1070, 12516, 1584, 23056, -517, 1333, -1733, 10512, 3088, 16688, -2231, 4106, -1831, 13372, 5732, 15344, -2432, 3540, -1962, 13812, 5528, 15364, -2810, 3729, -2561, 13596, 5132, 16184, -3298, 3919, -3091, 13752, 4840, 16668, -3681, 3617, -3738, 14248, 5412, 16488, -4177, 3276, -4319, 15016, 6180, 16252, -4675, 3076, -4964, 15936, 6456, 16456, -5067, 2886, -5665
16620, 6728, 16616, -5329, 2670, -6387, 17500, 244, 32767, -154, 165, 4853, 11068, 4568, 9028, -1793, 2423, 4185, 14832, 6208, 15104, -2147, 1321, 3525, 16288, 4900, 15176, -2617, 1289, 2343, 16196, 3988, 16832, -3139, 1099, 1272, 16916, 3948, 17076, -3389, 427, 33, 17280, 4296, 17104, -3640, -262, -1177, 17572, 4540, 17032, -3815, -791, -2266, 18264, 4712, 17472, -3833, -1394, -3378
19112, 4928, 18100, -3679, -2025, -4455, 9312, -2248, 32767, 2160, -470, 3486, 7336, 532, 12212, 666, 2174, 3678, 8416, 3316, 14232, 467, 1380, 3927, 9972, 3012, 13888, -6, 1631, 3789, 9504, 2620, 15512, -475, 1679, 3596, 9804, 2824, 15724, -761, 1298, 3477, 10028, 2856, 15780, -1125, 969, 3235, 10492, 3148, 15580, -1583, 762, 2938, 11064, 3060, 15580, -1872, 550, 2730
11964, 2856, 15456, -2133, 414, 2427, 10212, 1308, 23396, -1666, 4031, -2629, 8608, 2608, 18492, -3299, 6315, -1934, 11396, 4556, 17236, -3247, 5575, -1721, 11616, 3936, 17204, -3248, 5648, -1808, 10904, 3412, 18508, -3303, 5466, -1745, 11156, 3360, 19320, -3163, 4985, -1832, 11248, 3960, 18908, -3066, 4553, -1831, 11184, 4988, 18532, -3031, 4224, -1774, 12952, 4764, 18920, -2861, 3940, -1996
13672, 4572, 19236, -2489, 3688, -2302, 12084, 1024, 30028, -228, 880, -1641, 9064, 4976, 4152, -2168, 3553, -1776, 9416, 6028, 14928, -2586, 2811, -1905, 11816, 5216, 15108, -2988, 3023, -2521, 11040, 4512, 16796, -3477, 3082, -3070, 11356, 4416, 17152, -3675, 2777, -3633, 11404, 4540, 17232, -3861, 2503, -4267, 11816, 4704, 17164, -3992, 2383, -4853, 11964, 4544, 17308, -3951, 2239, -5375
11948, 4528, 17400, -3853, 2088, -5828, 9256, 1368, 21588, 2846, 811, 3806, 8908, 2092, 16420, 1380, 3038, 4183, 12140, 4408, 15428, 1217, 2218, 4036, 12576, 4172, 15236, 957, 2244, 3639, 12204, 3968, 15964, 493, 2203, 3389, 12468, 3928, 16332, 173, 1684, 3047, 13276, 4576, 16056, -284, 1261, 2534, 14108, 5180, 15972, -824, 1015, 1997, 15008, 5272, 15936, -1262, 769, 1570
15852, 5488, 16104, -1583, 604, 1095, 16752, -672, 32767, -1074, 3090, 1181, 10692, 2748, 15584, -2879, 6257, 1214, 11112, 5628, 15056, -3221, 6005, 1032, 10788, 5520, 14720, -3766, 6448, 883, 10340, 5128, 16504, -4420, 6521, 734, 10432, 5116, 16968, -4741, 5999, 525, 10500, 5300, 17248, -5078, 5474, 223, 11324, 5584, 17104, -5298, 5114, -168, 12136, 5376, 17124, -5341, 4758, -510
12652, 5024, 17348, -5243, 4408, -816, 11216, 3116, 21084, -992, -67, 3226, 12672, 2624, 14856, -2799, 2458, 2486, 13780, 5120, 13360, -3093, 1743, 2365, 14748, 5052, 12732, -3646, 2229, 2071, 14152, 5288, 14380, -4190, 2289, 1878, 14256, 5060, 16212, -4352, 1794, 1589, 14408, 5340, 16716, -4498, 1402, 1276, 14864, 6000, 16908, -4650, 1166, 880, 15464, 6156, 16912, -4722, 1011, 564
16204, 6080, 17084, -4766, 826, 153, 12616, 1680, 32260, 2682, -2369, 4175, 11684, 3592, 9988, 1604, 73, 3986, 10852, 5236, 16144, 1638, -429, 4096, 11916, 4952, 15320, 1465, -207, 4122, 11356, 4528, 16968, 1220, -209, 4227, 11948, 4404, 17384, 1198, -494, 4115, 12244, 4584, 17448, 1094, -652, 3903, 12800, 5056, 16936, 979, -734, 3658, 13036, 4992, 16864, 866, -738, 3541
13636, 5036, 16568, 736, -674, 3356, 13752, 3136, 24696, -1853, 1929, 2611, 12648, 4668, 18036, -3712, 4149, 3023, 13908, 6816, 16272, -3865, 3316, 2877, 16308, 5924, 15116, -4248, 3737, 2481, 15952, 5984, 16196, -4684, 3710, 2177, 16556, 5964, 16568, -4868, 3426, 1822, 17292, 6348, 16848, -5110, 3213, 1273, 18208, 6852, 16772, -5264, 3007, 796, 19028, 7012, 16944, -5357, 2749, 308
20068, 7300, 16860, -5349, 2488, -225, 15804, 4540, 22624, -4087, 4888, 5278, 14604, 5712, 15836, -6175, 7668, 4990, 15208, 7980, 14416, -6812, 7651, 4606, 16484, 7392, 12952, -7608, 8234, 3879, 15664, 7072, 14108, -8509, 8346, 3288, 15864, 6560, 15080, -9103, 8178, 2620, 16752, 6572, 15088, -9573, 8121, 1919, 17260, 6644, 14732, -10026, 8112, 1112, 17680, 6500, 14836, -10298, 8089, 411
17972, 6400, 15300, -10346, 8022, -224, 13364, 1796, 29296, 1630, -2244, 4466, 13424, 4876, 7752, 289, 120, 3949, 12768, 6788, 13952, -164, -220, 3937, 15452, 6676, 13868, -710, 136, 3431, 15220, 6324, 15792, -1314, 216, 2803, 16152, 6100, 16532, -1631, 86, 2121, 16732, 6184, 16852, -1938, 94, 1420, 17136, 6452, 16700, -2208, 153, 803, 17624, 6680, 16476, -2448, 257, 66
18084, 6316, 16572, -2538, 427, -457, 21384, 2768, 31356, -1672, 1304, -3412, 19748, 5020, 9484, -3174, 3382, -3944, 20772, 7420, 13428, -3397, 2662, -4411, 21824, 7428, 12816, -3724, 2827, -4952, 21680, 7336, 14116, -4172, 2702, -5451, 22852, 7428, 14632, -4365, 2284, -5994, 23692, 7872, 14860, -4572, 2016, -6726, 24172, 8288, 14760, -4800, 1803, -7501, 25020, 8940, 14740, -4956, 1653, -8148
25456, 9328, 15120, -4993, 1546, -8735, 15708, 2652, 28408, -373, 454, 239, 13880, 4596, 4792, -1567, 2277, 221, 16480, 5700, 15380, -1382, 1589, -94, 17716, 5144, 14236, -1388, 1789, -530, 17332, 4836, 15544, -1501, 1710, -821, 17888, 4784, 16004, -1456, 1301, -1161, 18560, 5256, 16260, -1470, 1054, -1582, 19240, 5844, 16056, -1453, 792, -1960, 19688, 5980, 16056, -1444, 647, -2304
20676, 6036, 15824, -1412, 557, -2637, 18864, 3124, 30332, -1327, 1712, 1892, 17096, 5168, 10764, -2529, 3828, 926, 17672, 7140, 14348, -2626, 3566, 643, 18896, 7196, 13292, -3003, 3911, 112, 18804, 6552, 14792, -3479, 3943, -383, 19760, 6296, 15464, -3670, 3676, -1118, 20152, 6160, 15876, -3797, 3490, -1841, 20672, 6328, 16040, -3868, 3342, -2486, 21100, 6392, 16028, -3856, 3190, -3029
21932, 6576, 16068, -3805, 3139, -3560, 19548, 5408, 21576, -3782, 2048, -6214, 18700, 6200, 16876, -5196, 3782, -6544, 21564, 8516, 16376, -5004, 2979, -7029, 21488, 8004, 16432, -4946, 2999, -7843, 21172, 7460, 17296, -4999, 2598, -8351, 21608, 6868, 18484, -4666, 1970, -9039, 22412, 6844, 18948, -4298, 1426, -9677, 23248, 7144, 18908, -3962, 927, -10422, 23904, 7180, 19156, -3540, 453, -10880
24616, 7240, 19004, -3086, 49, -11360, 10800, 936, 31844, 1192, -1113, 2959, 6812, 4116, 7508, -403, 926, 3366, 9192, 5416, 17408, -582, 77, 3494, 11752, 4644, 16444, -891, 346, 3118, 11676, 4304, 17932, -1272, 359, 2819, 12584, 4388, 18504, -1465, 152, 2452, 13704, 5004, 18956, -1648, 50, 2008, 14968, 5756, 18876, -1846, 108, 1498, 16032, 6056, 19064, -1990, 151, 1044
16624, 6252, 18960, -2083, 212, 547, 14872, 2700, 30740, -3350, 3188, 2434, 13332, 3652, 12404, -4150, 4864, 1714, 14176, 6416, 13556, -4054, 4251, 1251, 14672, 6416, 12760, -4172, 4179, 863, 14164, 6196, 13684, -4437, 3915, 556, 14572, 6384, 13984, -4468, 3438, 189, 15436, 6316, 14620, -4468, 2854, -331, 15940, 6544, 14492, -4447, 2309, -856, 16524, 6632, 14520, -4404, 1746, -1290
17268, 6560, 14724, -4294, 1257, -1614, 20648, 5948, 32164, -1477, 4792, -4244, 15560, 10308, 3188, -3613, 7186, -4867, 17112, 11512, 12528, -3859, 5750, -5244, 18792, 9740, 12180, -4085, 5584, -6122, 17656, 8248, 14004, -4333, 5107, -6677, 17692, 7792, 14396, -4145, 4237, -7187, 17652, 7600, 14420, -3989, 3484, -7583, 18356, 7568, 14528, -3797, 2894, -7828, 18376, 7340, 14680, -3544, 2253, -7957
18492, 7444, 15128, -3102, 1523, -8038, 16724, 4536, 26268, -2798, -67, -381, 14892, 7192, 6668, -3925, 1361, -1026, 17696, 8172, 15268, -4133, 960, -1566, 19064, 7228, 15052, -4337, 879, -2358, 18632, 6356, 16760, -4569, 400, -2961, 19284, 5988, 17768, -4533, -294, -3663, 19636, 5960, 18224, -4463, -930, -4233, 20160, 6028, 18340, -4342, -1552, -4745, 20552, 6012, 18520, -4078, -2009, -5196
21396, 5612, 18932, -3598, -2394, -5706, 19960, 4804, 20708, 1027, 219, -772, 19620, 4584, 15040, -466, 2395, -1339, 21220, 6080, 15140, -657, 1515, -1975, 21744, 5708, 14768, -922, 1825, -2857, 21408, 5296, 15772, -1271, 1706, -3464, 21368, 5168, 16300, -1361, 1263, -4197, 21908, 5616, 16468, -1486, 954, -4924, 22252, 6072, 16480, -1573, 776, -5547, 22736, 6176, 16632, -1559, 534, -6076
23504, 6116, 17084, -1420, 311, -6592, 19892, 5348, 22204, -2371, 3245, -2222, 20292, 6000, 16304, -3872, 5478, -2887, 21824, 8476, 15836, -4059, 4885, -3326, 22452, 8580, 15888, -4372, 5073, -3879, 22152, 8604, 16548, -4790, 4909, -4395, 22840, 8608, 17152, -4971, 4596, -5136, 23692, 8752, 17152, -5126, 4303, -6013, 24544, 9088, 17212, -5230, 4020, -6891, 25440, 8968, 17420, -5278, 3776, -7780
26168, 8900, 17552, -5255, 3560, -8691, 16316, 1760, 26388, 78, -927, 1633, 15268, 2192, 20204, -1239, 1642, 1207, 17316, 4916, 19080, -1345, 1186, 1330, 18028, 4652, 19912, -1500, 1306, 1006, 17520, 4204, 20748, -1673, 1084, 698, 17976, 3712, 21868, -1552, 565, 315, 18748, 3828, 22252, -1427, 149, -51, 19260, 4156, 22020, -1293, -304, -391, 19680, 4136, 22164, -1067, -760, -669
20160, 3976, 22708, -723, -1176, -946, 15704, 2816, 30092, 1891, 1579, -114, 12204, 6732, 6052, -295, 3724, -288, 13408, 8380, 13004, -938, 2844, -539, 14716, 7696, 12360, -1736, 2992, -1101, 13868, 7120, 13496, -2601, 2682, -1565, 13944, 6752, 13976, -3125, 2037, -2073, 14132, 6488, 14448, -3602, 1549, -2593, 14208, 6400, 14392, -4004, 1116, -3125, 14316, 6092, 14600, -4169, 648, -3461
14656, 5696, 15240, -4161, 181, -3800, 11180, 2416, 25304, 419, -416, 2180, 12684, 3884, 4388, -898, 1589, 1623, 12088, 4944, 14684, -1037, 915, 1392, 13484, 5596, 13488, -1506, 1363, 1051, 13208, 5580, 14652, -1908, 1304, 691, 14200, 5788, 15848, -2064, 1069, 197, 14904, 6316, 16304, -2196, 965, -325, 15404, 6848, 16088, -2313, 917, -905, 15872, 7148, 15888, -2395, 856, -1467
16392, 7240, 15848, -2482, 822, -2024, 15012, 3708, 24800, 1434, 1485, 3047, 16352, 4012, 3900, 268, 3706, 2106, 15192, 6072, 13936, -45, 3564, 1867, 16264, 6464, 12484, -645, 3890, 1441, 15952, 6392, 13792, -1289, 3756, 1064, 16724, 6076, 14664, -1555, 3368, 479, 17336, 6092, 14944, -1758, 3016, -106, 17784, 6272, 14712, -1971, 2495, -640, 18340, 6076, 14660, -2055, 2036, -1039
18552, 6012, 14648, -2026, 1485, -1512, 8692, 2204, 25284, 3064, -1844, 4726, 7572, 5520, -944, 1342, 764, 5039, 10220, 6012, 15180, 1041, 30, 4910, 12420, 5460, 13904, 588, 641, 4551, 12212, 5356, 14952, 40, 952, 4129, 12612, 5420, 15492, -245, 769, 3714, 13072, 5952, 15544, -648, 653, 3254, 13776, 6696, 15196, -1037, 604, 2734, 14460, 6820, 14840, -1477, 488, 2218
15068, 7036, 14464, -1824, 349, 1604, 20944, 1132, 30224, -2411, 3432, 751, 14188, 5076, 7000, -4424, 5202, 507, 18396, 7224, 12808, -4825, 4115, 171, 19784, 6824, 12212, -5234, 4119, -716, 18976, 6076, 13924, -5689, 3753, -1442, 19408, 6168, 14368, -5881, 3067, -2227, 19584, 6300, 14972, -6011, 2384, -3026, 19892, 6420, 14904, -6008, 1839, -3789, 20560, 6200, 15100, -5909, 1401, -4590
20780, 5976, 15716, -5555, 842, -5332, 15964, 1808, 30632, 256, -2749, 1283, 12888, 3556, 10060, -912, -1142, 1224, 14792, 4964, 13372, -940, -1997, 912, 15384, 3952, 12844, -1071, -2094, 508, 15020, 3324, 14232, -1335, -2563, 294, 15984, 3220, 14340, -1304, -3262, -165, 16608, 3548, 14684, -1256, -3947, -679, 16936, 3868, 14448, -1266, -4426, -1093, 17760, 4360, 14208, -1213, -4942, -1482
18700, 4584, 14360, -1160, -5340, -1882, 10416, 1932, 22016, 1726, -2654, 3874, 11000, 1232, 16112, 878, -460, 3205, 11212, 3864, 14496, 705, -731, 3088, 11244, 5992, 11168, -107, -479, 3141, 9832, 6580, 12612, -980, -877, 3275, 11028, 6020, 14004, -1546, -1521, 3059, 12292, 5492, 14732, -1969, -1960, 2626, 12924, 5312, 14400, -2396, -2262, 2105, 13368, 5036, 14068, -2735, -2440, 1702
13684, 4456, 14516, -2952, -2583, 1336, 18052, 3856, 28276, -1158, 1249, 461, 14844, 6136, 6164, -2539, 3228, -98, 16620, 7880, 13844, -2848, 2631, -499, 17268, 7516, 13384, -3213, 2775, -1063, 17100, 6992, 14632, -3689, 2506, -1617, 17920, 6824, 15416, -3873, 2062, -2378, 18476, 6940, 15532, -3958, 1705, -3182, 19208, 7252, 15348, -4080, 1450, -3928, 19552, 7144, 15484, -4097, 1242, -4647
20216, 7060, 15440, -4063, 1179, -5504, 14040, 4196, 21168, 752, 1029, 1749, 13940, 4180, 15772, -304, 2811, 1230, 15832, 7036, 13148, -370, 2503, 1350, 16784, 6628, 13048, -538, 2715, 1110, 17280, 6080, 14376, -675, 2664, 723, 18036, 5580, 15120, -590, 2364, 276, 18712, 5716, 15120, -544, 2065, -99, 19300, 6308, 14548, -578, 1788, -410, 20220, 6444, 14312, -558, 1547, -732
21016, 6324, 14172, -483, 1288, -1136, 26300, 3384, 31536, -1724, 3891, -2775, 22132, 7092, 8000, -3344, 6430, -3201, 25064, 7920, 17620, -3427, 6068, -3668, 26952, 6820, 17184, -3641, 6578, -4489, 26508, 6392, 18344, -4021, 6844, -5329, 26948, 6460, 18836, -4107, 6730, -6126, 27628, 6956, 18440, -4334, 6827, -6999, 28124, 7424, 18324, -4498, 6965, -7801, 28028, 7324, 18516, -4549, 6920, -8455
28216, 7336, 18848, -4526, 6868, -9091, 18048, 3180, 31128, -2197, -399, 1261, 17980, 4044, 12412, -2944, 1467, 441, 18808, 6796, 15380, -2930, 1245, -65, 19804, 6880, 14124, -3189, 1578, -655, 20480, 6540, 15372, -3474, 1660, -1256, 21820, 6528, 16000, -3488, 1492, -2025, 22656, 6708, 16388, -3579, 1270, -2920, 23208, 6908, 16440, -3664, 1033, -3837, 24068, 7308, 15744, -3772, 913, -4674
25132, 7488, 15772, -3835, 786, -5465, 7204, 1520, 31316, -1610, 2714, -1546, 6032, 2536, 10320, -2821, 5006, -1998, 6244, 4416, 16228, -2997, 4864, -2184, 6636, 4468, 14968, -3378, 5212, -2325, 6456, 4188, 15788, -3864, 5408, -2487, 7496, 4044, 15976, -4116, 5394, -2899, 8260, 4368, 15956, -4467, 5387, -3390, 8820, 4812, 15748, -4815, 5301, -3850, 9076, 4840, 15880, -5071, 5122, -4250
9572, 4980, 15788, -5248, 4897, -4714, 11280, 2732, 22276, -384, 592, -2806, 11252, 3964, 16436, -1867, 2577, -3108, 13540, 6472, 14252, -2061, 2107, -3515, 13944, 6484, 13788, -2340, 2240, -4132, 14008, 6736, 14824, -2729, 2227, -4718, 15096, 6696, 15104, -2879, 2063, -5540, 16376, 7028, 15224, -3053, 1863, -6465, 17528, 7680, 14984, -3245, 1710, -7270, 18352, 7880, 14872, -3398, 1499, -8202
19176, 8008, 14920, -3509, 1276, -9165, 4304, 1148, 23564, 3275, -1258, 715, 780, 3432, 15432, 1718, 1073, 1047, 5660, 4924, 13292, 1510, 346, 1345, 5844, 4480, 12756, 1126, 758, 1089, 4612, 3628, 13916, 625, 812, 1020, 4676, 3296, 14056, 275, 490, 809, 4952, 3488, 14240, -165, 297, 642, 5536, 3692, 13712, -628, 201, 415, 5836, 3792, 13876, -1039, 54, 181
6232, 3888, 14000, -1364, -72, 3, 8860, 880, 32767, -466, 1731, 1455, 3376, 2528, 13732, -1459, 3612, 1037, 4672, 6100, 14548, -1784, 3055, 1292, 5320, 5924, 14224, -2206, 3141, 1140, 5172, 5176, 15892, -2571, 2899, 1017, 5740, 4744, 16472, -2676, 2515, 625, 5856, 4716, 16544, -2735, 2153, 217, 6112, 4988, 16348, -2775, 1832, 5, 6392, 4904, 16172, -2724, 1511, -200
6584, 4684, 16100, -2665, 1219, -455, 7536, 336, 32767, 1753, -761, 307, 1900, 3152, 15012, 183, 1098, 854, 5272, 5348, 15844, 35, 376, 911, 4972, 4708, 15524, -205, 512, 782, 4596, 4172, 16576, -588, 282, 587, 5008, 4264, 16764, -702, -37, 333, 5584, 4588, 16564, -875, -281, 21, 6300, 4804, 16332, -1089, -417, -381, 6884, 4728, 16292, -1150, -491, -800
7224, 4732, 16224, -1166, -614, -1181, 15404, -4532, 13528, 7381, -3001, -32512, 12584, -5004, 13480, 7931, -4174, -32512, 11140, -5432, 13148, 8336, -5288, -32512, 9512, -5904, 12876, 8724, -6429, -32512, 7760, -6436, 12584, 9063, -7550, -32512, 6952, -6700, 12508, 9341, -8741, -32512, 5516, -7384, 12108, 9599, -9999, -32512, 3960, -8064, 12316, 9830, -11149, -32512, 2208, -8752, 12524, 10035, -12264, -32512
320, -9524, 13040, 10273, -13340, -32512, 12156, 3912, 20820, -4045, 263, -5697, 12896, 4016, 15156, -5272, 2410, -5864, 15340, 6272, 15692, -5442, 1954, -6461, 14772, 6120, 15468, -5665, 2173, -7008, 14460, 5916, 16468, -5941, 2087, -7346, 14780, 5776, 17604, -5913, 1579, -7842, 15356, 6156, 18036, -5791, 1240, -8344, 16048, 6656, 18224, -5656, 933, -8870, 16940, 6796, 18488, -5380, 626, -9392
17808, 6716, 18680, -5058, 458, -9853, 14540, 2912, 32040, -1351, 92, -2702, 10728, 4832, 12604, -2871, 2232, -3129, 12420, 7120, 13964, -3243, 1804, -3569, 13016, 6460, 13932, -3638, 2049, -4278, 12476, 5572, 15560, -4080, 2001, -4858, 12908, 5404, 15896, -4203, 1730, -5499, 13312, 5456, 16216, -4284, 1550, -6273, 13492, 5808, 16000, -4357, 1349, -6929, 13516, 5820, 16200, -4303, 1132, -7440
13716, 5876, 16536, -4127, 902, -7868, 14700, 132, 32767, 2615, -6007, 1901, 4828, 4728, 11140, 1322, -4248, 2162, 10544, 7148, 13332, 1152, -5273, 2170, 10636, 5812, 13756, 1020, -5326, 1478, 10644, 5008, 15020, 811, -5731, 1106, 11184, 4996, 15276, 843, -6246, 667, 11676, 5268, 15048, 845, -6608, 154, 12468, 5600, 14816, 848, -6893, -341, 13132, 5492, 14824, 881, -7133, -763
13692, 5380, 15020, 984, -7265, -1150, 8032, 2060, 21684, 1304, -657, -1139, 4704, 3916, 14824, -508, 1487, -962, 10560, 5612, 14280, -1015, 554, -997, 11288, 4760, 14008, -1442, 898, -1717, 10872, 4000, 15100, -1980, 809, -2296, 11756, 3948, 15296, -2278, 465, -2915, 12848, 4504, 15164, -2650, 272, -3698, 14136, 5224, 14512, -3059, 51, -4516, 15556, 5220, 14516, -3397, -124, -5287
