553, 0, 0, 449, 0, 0, 0, 0, 732, 0, 445, 13, 0, 542, 0, 0, 0, 1045, 269, 0, 797, 0, 311, 572, 0, 257, 0, 0, 1381, 0, 820, 0, 208, 557, 0, 128, 0, 0, 1302, 0, 72, 752, 0, 419, 30, 157, 58, 0, 0, 1267, 0, 0, 733, 0, 419, 0, 0, 19, 0, 0, 1463, 0, 400, 384, 0, 698, 0, 0, 0, 0, 1041, 732, 0, 898, 323, 0, 624, 255, 0, 0, 0, 1151, 582, 0, 552, 274, 0, 192, 143, 0, 0, 0, 531, 309, 0, 16, 65, 0, 72, 0, 0, 0, 0, 640, 321, 192, 0, 0, 0, 129, 0, 0, 0, 83, 560, 104, 0, 0, 0, 64, 0, 0, 0, 55, 592, 355, 0, 0, 0, 131, 0, 0, 0, 151, 429, 327, 0, 0, 0, 24, 0, 0, 0, 0, 336, 320, 0, 0, 0, 0, 0, 0, 0, 0, 112, 215, 71, 0, 0, 0, 0, 0, 0, 0, 0, 138, 92, 0, 0, 0, 0, 0, 0, 0, 0, 48, 92, 5, 0, 0, 0, 0, 0, 0, 0, 0, 39, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 204, 0, 0, 0, 0, 0, 0, 0, 534, 266, 0, 0, 0, 151, 0, 0, 0, 331, 570, 78, 0, 0, 128, 71, 0, 0, 269, 639, 242, 0, 0, 30, 41, 0, 0, 245, 423, 333, 0, 0, 0, 129, 0, 0, 229, 321, 384, 0, 0, 0, 175, 0, 0, 186, 255, 321, 0, 0, 0, 171, 0, 0, 0, 170, 373, 33, 0, 0, 0, 123, 0, 0, 0, 145, 321, 0, 0, 0, 0, 111, 0, 0, 0, 256, 181, 0, 0, 0, 32, 151, 0, 0, 0, 202, 239, 0, 0, 0, 0, 158, 0, 0, 0, 93, 268, 43, 0, 0, 0, 43, 82, 0, 0, 0, 9, 131, 65, 0, 0, 0, 0, 23, 10, 0, 0, 0, 0, 149, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 118, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 7, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
374, 0, 0, 0, 0, 0, 534, 611, 0, 371, 322, 0, 373, 0, 0, 0, 1040, 0, 0, 752, 0, 373, 536, 0, 0, 0, 0, 1543, 0, 790, 1102, 0, 945, 0, 803, 0, 0, 0, 1415, 0, 1039, 0, 400, 842, 0, 871, 0, 0, 0, 1559, 0, 623, 1168, 0, 975, 0, 978, 0, 90, 0, 1207, 0, 0, 761, 0, 736, 0, 629, 0, 0, 0, 1209, 82, 0, 793, 0, 12, 381, 0, 101, 0, 0, 1223, 493, 0, 689, 283, 0, 322, 335, 0, 0, 0, 645, 624, 0, 0, 325, 0, 0, 132, 0, 0, 0, 0, 273, 285, 179, 0, 0, 0, 144, 0, 0, 0, 16, 433, 368, 9, 0, 0, 0, 83, 0, 0, 0, 290, 572, 98, 0, 0, 0, 22, 32, 0, 0, 0, 542, 464, 0, 0, 0, 126, 52, 0, 0, 0, 227, 486, 214, 0, 0, 0, 128, 0, 0, 0, 0, 251, 307, 48, 0, 0, 0, 8, 0, 0, 0, 48, 238, 112, 0, 0, 0, 0, 0, 0, 0, 0, 137, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 77, 0, 0, 0, 0, 0, 0, 0, 0, 6, 73, 44, 0, 0, 0, 0, 0, 0, 0, 0, 62, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 44, 0, 0, 0, 342, 618, 163, 0, 0, 373, 369, 0, 0, 521, 969, 711, 0, 0, 421, 634, 0, 0, 0, 1311, 847, 0, 0, 62, 777, 367, 0, 0, 979, 958, 346, 0, 0, 844, 482, 0, 0, 646, 999, 551, 0, 0, 671, 527, 0, 0, 208, 996, 666, 0, 0, 33, 676, 161, 0, 0, 651, 809, 375, 0, 0, 208, 511, 0, 0, 0, 817, 623, 119, 0, 0, 417, 442, 0, 0, 0, 696, 678, 117, 0, 0, 347, 440, 0, 0, 0, 698, 630, 112, 0, 0, 165, 432, 0, 0, 0, 309, 627, 80, 0, 0, 0, 102, 186, 0, 0, 0, 265, 309, 133, 0, 0, 0, 96, 227, 0, 0, 0, 126, 357, 240, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 89, 113, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 86, 89, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
38, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 822, 135, 0, 765, 240, 0, 175, 0, 0, 1344, 0, 1324, 543, 0, 1138, 120, 0, 0, 0, 1482, 0, 1171, 383, 0, 886, 0, 518, 0, 0, 1631, 0, 0, 1263, 0, 553, 0, 784, 129, 0, 0, 1555, 0, 0, 798, 0, 803, 0, 448, 0, 0, 0, 1600, 0, 549, 713, 0, 818, 0, 465, 0, 0, 0, 1457, 0, 937, 127, 0, 707, 0, 43, 0, 0, 1379, 458, 0, 1046, 292, 0, 670, 256, 0, 0, 0, 1230, 643, 0, 795, 213, 0, 507, 193, 0, 0, 35, 435, 128, 0, 272, 0, 0, 141, 0, 0, 0, 0, 624, 235, 22, 0, 0, 87, 37, 0, 0, 0, 344, 509, 0, 0, 0, 0, 66, 0, 0, 0, 208, 515, 371, 0, 0, 0, 106, 3, 0, 0, 109, 483, 406, 0, 0, 0, 110, 0, 0, 0, 0, 496, 325, 0, 0, 0, 176, 0, 0, 0, 0, 348, 334, 16, 0, 0, 48, 0, 0, 0, 0, 101, 300, 75, 0, 0, 0, 0, 0, 0, 0, 0, 237, 110, 0, 0, 0, 0, 0, 0, 0, 0, 64, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 18, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 16, 0, 0, 0, 101, 578, 16, 0, 0, 273, 315, 0, 0, 486, 944, 691, 0, 0, 101, 640, 115, 0, 0, 758, 959, 417, 0, 0, 752, 608, 0, 0, 238, 1123, 759, 0, 0, 0, 723, 321, 0, 0, 651, 810, 496, 0, 0, 143, 543, 0, 0, 0, 619, 598, 0, 0, 0, 293, 239, 0, 0, 141, 511, 469, 0, 0, 0, 319, 146, 0, 0, 144, 576, 238, 0, 0, 0, 273, 151, 0, 0, 129, 509, 203, 0, 0, 0, 203, 148, 0, 0, 0, 309, 289, 0, 0, 0, 0, 154, 0, 0, 0, 24, 247, 128, 0, 0, 0, 0, 166, 0, 0, 0, 195, 240, 71, 0, 0, 0, 62, 112, 0, 0, 0, 18, 197, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 122, 1, 0, 0
816, 368, 0, 796, 2, 0, 0, 0, 1460, 631, 0, 1168, 0, 0, 838, 0, 368, 0, 0, 1571, 0, 784, 780, 0, 930, 0, 768, 0, 0, 0, 1526, 0, 817, 1009, 0, 964, 0, 880, 0, 0, 0, 1282, 0, 208, 1242, 0, 976, 0, 954, 219, 0, 0, 1214, 41, 0, 827, 0, 304, 0, 426, 37, 0, 0, 1167, 96, 0, 817, 0, 0, 336, 0, 90, 0, 0, 1232, 603, 0, 570, 335, 0, 83, 223, 0, 0, 0, 351, 495, 0, 0, 35, 0, 0, 80, 0, 0, 0, 272, 464, 137, 0, 0, 0, 0, 106, 0, 0, 0, 625, 365, 0, 0, 0, 132, 59, 0, 0, 0, 286, 559, 136, 0, 0, 0, 238, 0, 0, 0, 109, 599, 211, 0, 0, 0, 123, 26, 0, 0, 0, 466, 336, 0, 0, 0, 34, 14, 0, 0, 0, 192, 406, 55, 0, 0, 0, 0, 0, 0, 0, 0, 321, 221, 0, 0, 0, 0, 0, 0, 0, 0, 62, 176, 103, 0, 0, 0, 0, 0, 0, 0, 0, 45, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 335, 210, 0, 0, 0, 311, 0, 0, 0, 656, 762, 37, 0, 0, 546, 473, 0, 0, 135, 925, 773, 0, 0, 131, 743, 400, 0, 0, 491, 988, 560, 0, 0, 322, 635, 264, 0, 0, 816, 850, 438, 0, 0, 319, 608, 0, 0, 0, 849, 687, 64, 0, 0, 398, 557, 0, 0, 0, 791, 678, 142, 0, 0, 293, 539, 0, 0, 0, 629, 640, 128, 0, 0, 96, 417, 201, 0, 0, 207, 586, 384, 0, 0, 0, 195, 339, 0, 0, 0, 405, 498, 152, 0, 0, 0, 240, 198, 0, 0, 0, 287, 407, 19, 0, 0, 0, 61, 18, 0, 0, 0, 0, 101, 109, 32, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
391, 693, 0, 0, 568, 0, 101, 0, 0, 0, 981, 0, 283, 645, 0, 941, 211, 0, 444, 0, 0, 1344, 0, 0, 899, 0, 942, 241, 0, 482, 0, 0, 423, 493, 0, 885, 0, 0, 538, 0, 560, 0, 0, 0, 1152, 167, 0, 732, 0, 767, 3, 0, 348, 0, 0, 0, 819, 0, 886, 373, 0, 710, 78, 0, 0, 0, 0, 1136, 432, 0, 740, 265, 0, 0, 237, 0, 0, 0, 0, 182, 48, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 272, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 258, 15, 0, 0, 0, 0, 0, 0, 0, 0, 128, 175, 80, 0, 0, 0, 0, 0, 0, 0, 0, 236, 253, 0, 0, 0, 0, 71, 0, 0, 0, 0, 272, 206, 0, 0, 0, 0, 61, 0, 0, 0, 0, 274, 240, 0, 0, 0, 16, 18, 0, 0, 0, 35, 304, 143, 0, 0, 0, 0, 0, 0, 0, 0, 62, 172, 9, 0, 0, 0, 0, 0, 0, 0, 0, 48, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 4, 0, 0, 0, 0, 0, 0, 0, 0, 6, 38, 0, 0, 0, 0, 0, 0, 0, 25, 201, 0, 0, 0, 142, 0, 0, 0, 523, 823, 261, 0, 0, 541, 295, 0, 0, 0, 1137, 675, 0, 0, 261, 617, 110, 0, 0, 611, 880, 391, 0, 0, 576, 415, 0, 0, 106, 1035, 595, 0, 0, 99, 553, 0, 0, 0, 748, 725, 0, 0, 0, 567, 129, 0, 0, 707, 677, 429, 0, 0, 93, 502, 0, 0, 0, 842, 538, 180, 0, 0, 240, 431, 0, 0, 0, 667, 635, 16, 0, 0, 373, 433, 0, 0, 0, 681, 635, 16, 0, 0, 286, 456, 0, 0, 0, 477, 671, 129, 0, 0, 48, 378, 77, 0, 0, 128, 523, 311, 0, 0, 0, 0, 277, 0, 0, 0, 64, 421, 262, 0, 0, 0, 0, 244, 32, 0, 0, 0, 358, 324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 206, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 84, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
335, 379, 0, 144, 77, 0, 0, 0, 753, 451, 0, 759, 0, 0, 602, 0, 0, 0, 0, 1521, 0, 400, 474, 0, 752, 0, 669, 0, 0, 0, 1525, 0, 447, 432, 0, 791, 0, 781, 0, 0, 0, 1271, 0, 48, 797, 0, 819, 0, 842, 0, 2, 0, 1296, 0, 0, 688, 0, 496, 0, 543, 0, 0, 0, 1242, 0, 0, 458, 0, 579, 0, 365, 0, 0, 0, 1009, 0, 315, 161, 0, 464, 0, 0, 0, 0, 755, 714, 0, 366, 450, 0, 64, 347, 0, 0, 0, 414, 675, 0, 0, 46, 0, 0, 0, 0, 0, 0, 27, 528, 220, 0, 0, 0, 109, 1, 0, 0, 0, 393, 417, 0, 0, 0, 0, 150, 0, 0, 0, 231, 482, 51, 0, 0, 0, 192, 0, 0, 0, 167, 582, 53, 0, 0, 0, 80, 0, 0, 0, 64, 609, 211, 0, 0, 0, 137, 0, 0, 0, 112, 432, 289, 0, 0, 0, 93, 0, 0, 0, 0, 409, 157, 0, 0, 0, 29, 0, 0, 0, 0, 280, 131, 0, 0, 0, 0, 0, 0, 0, 0, 176, 93, 0, 0, 0, 0, 0, 0, 0, 0, 62, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 467, 0, 0, 54, 211, 0, 0, 0, 822, 722, 0, 0, 112, 605, 0, 0, 0, 880, 859, 0, 0, 60, 714, 255, 0, 0, 298, 926, 336, 0, 0, 548, 551, 0, 0, 18, 1021, 715, 0, 0, 206, 711, 219, 0, 0, 483, 867, 407, 0, 0, 441, 533, 0, 0, 0, 751, 710, 138, 0, 0, 451, 457, 0, 0, 0, 799, 647, 0, 0, 0, 528, 464, 0, 0, 64, 885, 607, 0, 0, 0, 509, 368, 0, 0, 75, 737, 528, 0, 0, 0, 304, 336, 0, 0, 0, 507, 497, 0, 0, 0, 122, 347, 0, 0, 0, 263, 482, 144, 0, 0, 0, 267, 222, 0, 0, 0, 369, 443, 3, 0, 0, 0, 208, 112, 0, 0, 0, 213, 270, 0, 0, 0, 0
502, 0, 0, 314, 0, 0, 0, 0, 922, 0, 0, 610, 0, 141, 337, 0, 0, 0, 374, 1315, 0, 927, 0, 84, 641, 0, 321, 0, 0, 0, 1472, 0, 560, 470, 0, 784, 0, 815, 0, 0, 0, 571, 551, 0, 1020, 0, 816, 5, 464, 368, 0, 0, 0, 1702, 0, 486, 729, 107, 624, 0, 762, 0, 135, 0, 0, 596, 0, 923, 0, 619, 19, 145, 425, 0, 0, 0, 1435, 0, 662, 64, 0, 543, 0, 532, 0, 0, 0, 1040, 0, 0, 623, 0, 96, 0, 0, 0, 0, 0, 897, 480, 0, 418, 304, 0, 6, 176, 0, 0, 0, 0, 208, 64, 0, 0, 0, 0, 70, 0, 0, 0, 0, 334, 245, 0, 0, 0, 0, 103, 0, 0, 0, 48, 601, 336, 0, 0, 0, 16, 38, 0, 0, 0, 273, 624, 138, 0, 0, 32, 22, 0, 0, 0, 0, 558, 337, 0, 0, 0, 64, 0, 0, 0, 0, 323, 384, 0, 0, 0, 0, 0, 0, 0, 0, 131, 374, 9, 0, 0, 0, 0, 0, 0, 0, 0, 240, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 1, 0, 0, 0, 0, 0, 0, 0, 0, 16, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 319, 181, 0, 0, 0, 154, 66, 0, 0, 194, 578, 574, 0, 0, 25, 452, 285, 0, 0, 106, 943, 493, 0, 0, 0, 590, 182, 0, 0, 380, 870, 502, 0, 0, 69, 535, 73, 0, 0, 484, 816, 319, 0, 0, 107, 448, 0, 0, 0, 503, 653, 85, 0, 0, 155, 458, 0, 0, 0, 592, 533, 135, 0, 0, 159, 411, 0, 0, 0, 410, 510, 72, 0, 0, 3, 370, 0, 0, 0, 307, 419, 162, 0, 0, 0, 263, 129, 0, 0, 0, 443, 238, 0, 0, 0, 101, 257
36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 304, 193, 0, 400, 0, 0, 31, 0, 850, 624, 0, 811, 0, 0, 624, 0, 0, 0, 0, 1601, 0, 0, 694, 0, 650, 0, 42, 122, 0, 89, 679, 0, 860, 0, 128, 176, 351, 0, 0, 0, 1634, 0, 195, 203, 0, 624, 0, 432, 0, 0, 0, 1355, 0, 852, 0, 179, 115, 0, 146, 0, 0, 1553, 0, 61, 427, 0, 654, 0, 334, 0, 0, 381, 404, 0, 768, 0, 0, 278, 42, 0, 0, 0, 1166, 18, 95, 331, 0, 346, 394, 0, 0, 0, 1054, 487, 0, 144, 304, 0, 0, 112, 0, 0, 0, 223, 295, 0, 0, 0, 0, 145, 10, 0, 0, 153, 483, 264, 0, 0, 0, 225, 0, 0, 0, 75, 582, 207, 0, 0, 0, 144, 0, 0, 0, 0, 631, 144, 0, 0, 0, 186, 0, 0, 0, 0, 565, 192, 0, 0, 0, 118, 0, 0, 0, 48, 434, 165, 0, 0, 0, 65, 0, 0, 0, 160, 347, 107, 0, 0, 0, 0, 0, 0, 0, 71, 289, 48, 0, 0, 0, 0, 0, 0, 0, 0, 229, 6, 0, 0, 0, 0, 0, 0, 0, 0, 91, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 272, 34, 0, 0, 0, 21, 0, 0, 0, 490, 250, 0, 0, 29, 331, 0, 0, 0, 176, 693, 198, 0, 0, 125, 444, 0, 0, 0, 345, 704, 43, 0, 0, 269, 399, 0, 0, 0, 462, 669, 144, 0, 0, 160, 485, 0, 0, 0, 520, 623, 194, 0, 0, 144, 464, 0, 0, 0, 234, 666, 238, 0, 0, 0, 382, 115, 0, 0, 0, 528, 384, 0, 0, 0, 107, 283
24, 169, 0, 0, 0, 0, 0, 0, 333, 0, 159, 0, 0, 242, 0, 0, 0, 0, 893, 0, 507, 48, 0, 557, 0, 0, 0, 0, 0, 1063, 0, 431, 171, 0, 564, 0, 217, 0, 0, 0, 972, 0, 400, 48, 0, 530, 0, 111, 0, 0, 1104, 229, 0, 787, 0, 43, 274, 0, 19, 0, 0, 1379, 182, 0, 731, 0, 0, 132, 80, 0, 0, 0, 1207, 181, 0, 597, 0, 187, 151, 0, 0, 0, 174, 825, 0, 199, 293, 0, 144, 465, 0, 0, 0, 256, 464, 0, 26, 0, 0, 18, 0, 0, 0, 0, 269, 426, 0, 0, 0, 0, 176, 0, 0, 0, 0, 534, 265, 0, 0, 0, 91, 0, 0, 0, 132, 282, 240, 0, 0, 0, 80, 0, 0, 0, 37, 470, 115, 0, 0, 0, 57, 0, 0, 0, 0, 320, 126, 0, 0, 0, 69, 0, 0, 0, 0, 243, 155, 0, 0, 0, 0, 0, 0, 0, 0, 28, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 493, 180, 0, 0, 0, 240, 0, 0, 0, 240, 690, 111, 0, 0, 426, 226, 0, 0, 97, 894, 451, 0, 0, 196, 455, 0, 0, 0, 739, 651, 0, 0, 0, 489, 35, 0, 0, 566, 592, 247, 0, 0, 154, 383, 0, 0, 28, 720, 423, 0, 0, 0, 371, 142, 0, 0, 320, 548, 291, 0, 0, 0, 372, 89, 0, 0, 233, 599, 304, 0, 0, 0, 384, 221, 0, 0, 119, 624, 381, 0, 0, 0, 314, 250, 0, 0, 0, 374, 422, 0, 0, 0, 0, 210, 30, 0, 0, 0, 280, 242, 0, 0, 0, 0, 250, 75, 0, 0, 0, 210, 291, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 159, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 0, 0, 112, 0, 0, 0, 542, 247, 0, 459, 306, 0, 221, 0, 0, 1480, 452, 0, 1152, 0, 785, 858, 0, 0, 0, 1069, 0, 1065, 471, 0, 777, 0, 43, 0, 1474, 326, 0, 1426, 0, 605, 522, 0, 78, 0, 1235, 165, 416, 612, 0, 844, 240, 0, 0, 1264, 570, 0, 701, 304, 0, 778, 128, 0, 0, 923, 529, 0, 0, 259, 0, 90, 0, 0, 0, 0, 426, 0, 0, 0, 0, 0, 0, 0, 0, 153, 212, 0, 0, 0, 109, 0, 0, 0, 0, 310, 0, 0, 0, 0, 61, 0, 0, 0, 29, 144, 29, 0, 0, 0, 0, 0, 0, 0, 167, 14, 0, 0, 0, 0, 0, 0, 0, 0, 210, 17, 3, 0, 0, 0, 0, 0, 0, 47, 128, 0, 0, 0, 0, 0, 0, 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 61, 13, 0, 0, 0, 0, 0, 0, 0, 256, 128, 0, 0, 233, 59, 0, 0, 525, 933, 171, 0, 197, 721, 118, 0, 0, 1379, 963, 0, 0, 289, 722, 89, 0, 0, 1187, 784, 0, 0, 723, 582, 0, 0, 867, 1063, 464, 0, 0, 751, 379, 0, 0, 839, 848, 176, 0, 0, 672, 400, 0, 0, 507, 896, 315, 0, 0, 447, 510, 0, 0, 284, 811, 647, 0, 0, 0, 464, 110, 0, 0, 300, 550, 0, 0, 0, 0, 71, 39, 0, 0, 0, 230, 213, 0, 0, 0, 61, 270, 0, 0, 0, 137, 395, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
