32767, -31276, 7968, -28340, 1474, 32767, 32767, -31900, 8764, -29011, 2232, 32767, 32767, -32512, 13560, -30683, 5899, 32767, 32767, -32512, 17360, -28726, 6830, 32767, 32767, -25972, 5052, -27429, 5438, 32767, 32767, -20284, 2428, -32512, -2206, 32767, 32767, -18936, 23572, -22521, -12108, 32767, 32767, -7708, 32767, 4958, -32512, 32767, 32767, 23632, 18972, 12286, -32512, 23114, 32767, 32028, 18224, -6702, -16779, 5544, 32767, 16116, 18252, -16127, 6280, -6994, 30496, 820, 16816, -12086, 17884, -12027, 24644, -2132, 6880, -3073, 18869, -12498, 19400, -2052, -1352, 2371, 12237, -11184, 16436, -2824, -5428, 3110, 4595, -8716, 17508, -3056, -4412, 2119, 367, -7018, 17616, -2988, -2740, 1013, 800, -6243
15432, -12168, -2636, 11460, 5091, -32512, 14148, -12384, -2752, 11131, 5157, -32512, 9760, -13148, -2656, 9567, 4828, -32512, 6432, -12608, -2924, 8623, 3794, -32519, 3988, -12420, -3032, 7956, 3408, -28241, 2420, -12492, -3440, 7131, 3951, -24770, -44, -12412, -2820, 7490, 4099, -21332, -1948, -9968, -4400, 7963, 3729, -17093, -2908, -7848, -5448, 6581, 3528, -12617, -3684, -5940, -6332, 4398, 2751, -9793, -3904, -3340, -6680, 2260, 1920, -7321, -2848, -1128, -7296, -1031, 2142, -5056, -1272, 816, -5484, -2959, 2841, -5266, -2932, 5068, -5272, -7193, 5336, 1197, 304, 5644, -5952, -9976, 6652, 2138, -204, 10140, -2784, -10616, 6748, 2209, 1100, 11648, -656, -6190, 3543, 3546
32767, -18140, -1428, -15283, -6401, 32767, 32767, -18816, -708, -15980, -5834, 32767, 32767, -22656, 1572, -18714, -3356, 32767, 32767, -25596, 4404, -19174, -2959, 32767, 32767, -27484, 6184, -18869, -3441, 32767, 32767, -29460, 8204, -19142, -4433, 32767, 32767, -27584, 10528, -19534, -4276, 32767, 32767, -19896, 11124, -20526, -2861, 32767, 32767, -7996, 11800, -21281, -2045, 32767, 32767, 4676, 11528, -23229, -1233, 32767, 32767, 13576, 13216, -25780, -934, 26299, 32767, 16584, 17116, -25895, 864, 18426, 32767, 14700, 18896, -22123, 5695, 6676, 30956, 8876, 16904, -15557, 9668, -4757, 22772, -120, 13048, -7536, 10279, -8884, 18096, -6380, 8092, 770, 8038, -7232, 15396, -9160, 4304, 7956, 2502, -3846
19932, -5376, 2048, 6849, 700, -32512, 18416, -5908, 1804, 7099, 727, -32512, 11624, -7752, 400, 7819, -53, -32512, 7832, -8428, 836, 9528, -1227, -32512, 4748, -8092, 1520, 12673, -2058, -32512, 2848, -7132, -568, 14884, -2515, -29403, 2208, -5188, -3180, 13633, -1687, -25814, 896, -3976, -4540, 9414, 662, -22871, -308, -3024, -4864, 4697, 3036, -19593, 444, -1596, -4520, 1206, 5168, -16702, 292, -1140, -3780, 182, 6246, -15988, -120, 120, -2876, 1127, 6546, -14251, -1232, 1004, -3356, 2581, 5233, -13109, -1004, 2336, -4376, 2906, 3708, -12086, -3172, 5156, -6568, 710, 3873, -9268, -2456, 5872, -5560, -2789, 5518, -6183, -2628, 6836, -5048, -4923, 7347, -4291
23096, -3320, 3504, -7526, 5878, 8776, 22320, -3852, 3416, -7817, 6527, 8342, 18928, -5956, 2728, -8578, 9224, 6965, 16444, -6852, 1384, -8569, 9612, 7805, 15764, -6320, 1172, -7358, 8072, 8991, 17348, -5332, 36, -5582, 6367, 9594, 18224, -3288, -816, -5044, 4146, 9002, 19288, -1864, -1628, -5630, 1402, 7599, 20020, -1228, -1220, -6610, -547, 5735, 19432, -1732, -336, -8193, -958, 4446, 19028, -2624, 580, -9235, -116, 3453, 18356, -3380, 1300, -9246, 802, 2893, 18216, -3716, 1720, -9256, 1109, 2289, 18196, -3328, 2516, -8161, 1061, 1274, 18176, -2984, 2780, -6256, 430, 143, 17908, -2816, 2524, -4217, -246, -878, 17084, -3256, 1952, -3000, -362, -1430
19188, -13776, -1732, 16415, -44, -32512, 17760, -14748, -2120, 16099, -145, -32512, 11668, -15084, -4040, 12240, -341, -32512, 8916, -14472, -2664, 8007, 1546, -32512, 8592, -14312, -812, 6607, 3383, -32512, 5996, -13920, -928, 6410, 5633, -32512, 2440, -12216, -2260, 5477, 6863, -31233, -480, -9976, -2988, 3360, 6751, -27115, -1364, -7452, -1772, 837, 7460, -23863, -2392, -6880, 280, -18, 9698, -21405, -4832, -6396, 1628, 2008, 10779, -17647, -5544, -4584, 548, 6238, 9658, -12749, -4860, -836, -2652, 10794, 7524, -10241, -2084, 2180, -5064, 7601, 8105, -3730, 2348, 3424, -8852, 5080, 9325, -3748, 2356, 7200, -13792, -2300, 11270, -6375, -2356, 8712, -13772, -10051, 12554, -3624
13900, -13680, -4292, -14844, -12646, 32767, 14552, -13884, -4320, -14761, -12755, 32767, 18576, -16272, -3132, -14003, -13592, 32767, 22908, -18908, -1596, -12956, -13793, 32767, 27676, -20860, -516, -11904, -13293, 32767, 32767, -22056, 896, -12711, -13145, 32767, 32767, -21880, 3784, -14483, -12017, 32767, 32767, -21944, 6228, -15476, -7270, 32767, 32767, -21660, 6944, -17042, -1370, 32767, 32767, -20864, 6988, -19071, 3186, 32767, 32767, -19844, 8408, -21285, 6179, 32767, 32767, -17172, 9252, -22791, 7432, 32767, 32767, -12980, 10520, -23679, 6573, 32767, 32767, -7588, 12740, -23007, 3318, 32767, 32767, -740, 14400, -22513, -186, 31442, 32767, 5448, 17360, -21894, -2193, 21901, 32767, 6960, 18840, -19591, -846, 13987
21504, -10828, -2408, 11867, 1930, -32512, 20436, -11572, -2700, 11798, 1960, -32512, 13268, -12996, -3540, 10169, 2919, -32512, 9156, -14564, -4812, 5936, 5293, -32512, 5172, -16148, -3376, 5584, 5776, -32512, 1668, -15152, -3192, 6646, 5111, -32512, -192, -14184, -3612, 8107, 4546, -32512, -1896, -13008, -4900, 7948, 4495, -29106, -3772, -12548, -5852, 6580, 5337, -25457, -6048, -11508, -7488, 4288, 5857, -22355, -8336, -9796, -8640, 954, 5794, -18640, -9740, -8188, -9248, -2997, 5317, -13972, -9496, -6380, -8332, -6423, 4683, -8131, -7388, -3484, -6676, -8655, 3943, -3004, -3992, -184, -4164, -9532, 2743, 410, -3000, 6908, -4760, -12511, 2282, 6542, 1124, 11548, -608, -13471, 2193, 12152
21680, -15624, -2356, -9296, -5517, 32767, 22656, -15720, -2496, -9173, -5709, 32767, 29208, -16572, -2860, -9566, -6727, 32767, 32767, -17088, -2872, -11780, -6666, 32767, 32767, -18784, -2872, -15978, -5709, 32767, 32767, -20984, -680, -20833, -4630, 32767, 32767, -22920, 2936, -23581, -3325, 32767, 32767, -22848, 6892, -24294, -1377, 32767, 32767, -20124, 8724, -24353, 961, 32767, 32767, -15632, 10692, -23644, 2380, 32767, 32767, -9276, 11720, -21326, 1713, 32767, 32767, -1280, 13940, -18760, -336, 32767, 32767, 5652, 16604, -15365, -3785, 27425, 32767, 10048, 18572, -14223, -4513, 19301, 32767, 8704, 19924, -11570, -766, 9206, 32767, 4308, 17600, -5155, 4316, -523, 24012, 1308, 10540, 548, 7332, -4418
23336, -4540, 712, 11365, 4152, -32512, 22660, -4596, 424, 11546, 3903, -32512, 20096, -4200, -1360, 11733, 2359, -32512, 17396, -4064, -1944, 10651, 1541, -32512, 14528, -4388, -2456, 9064, 1409, -32512, 12680, -3680, -2320, 7631, 1598, -32512, 10984, -2832, -2300, 6251, 2211, -30652, 10344, -2128, -1972, 5224, 3857, -28123, 10044, -2240, -1952, 4823, 6437, -27117, 7760, -2580, -1972, 5422, 7188, -26205, 5140, -2856, -2612, 7235, 5604, -24655, 2556, -2724, -4012, 8432, 2563, -22520, 968, -1436, -3892, 8243, -604, -19657, 448, -728, -3152, 8006, -1996, -16355, 424, -224, -2752, 7326, -1399, -12933, 416, 1440, -3612, 5294, -11, -9825, 1436, 3032, -4292, 2046, 1992, -7971
31540, -25132, 2224, -20702, 1098, 32767, 32740, -25700, 2620, -21097, 1705, 32767, 32767, -29828, 3948, -21961, 3051, 32767, 32767, -32512, 6392, -18501, -1108, 32767, 32767, -32512, 8604, -10621, -7041, 32767, 32767, -30608, 8184, -3989, -7977, 32767, 32767, -25852, 5876, -388, -4228, 32767, 32767, -20524, 2300, 649, -61, 32767, 32767, -9212, -3652, -3936, 641, 32767, 32767, 5116, -3096, -16476, -1628, 32767, 32767, 19000, 7092, -26931, -1957, 32767, 32767, 29264, 16492, -32512, -921, 26818, 32767, 19888, 24600, -31007, 6944, 6598, 32767, 3960, 25772, -16022, 14690, -8836, 26840, -6300, 15000, 4109, 14374, -14178, 17296, -8432, 3596, 16263, 6547, -11219, 14828, -6872, -3460, 20574, -2022, -6357
16592, -324, -2876, 6780, -2871, -25184, 16236, -608, -2260, 6246, -2341, -25949, 11624, 748, 272, 7676, -2279, -29828, 9608, 2360, -4652, 4972, -1551, -26976, 8784, 88, -6204, -28, 1205, -26539, 4580, 1816, -5200, -2392, 389, -27650, 2692, 3136, -3292, -3573, 319, -25696, 1976, 1268, -884, -2521, 1392, -22670, 320, 2000, -284, 613, 1602, -19010, -296, 3444, -2244, 2551, 1778, -15413, 24, 4596, -3272, 2549, 1910, -12348, 1340, 6396, -4276, 1270, 2043, -9909, 2984, 8336, -5024, -1427, 2565, -8670, 4692, 8848, -4856, -4673, 3745, -8577, 4208, 10664, -4432, -7310, 5577, -8418, 4712, 9220, -2092, -8164, 6842, -8723, 3976, 9888, 132, -5660, 6462, -8295
28888, -16524, -2800, -9292, -16281, 32767, 30328, -16136, -2592, -9850, -15491, 32767, 32767, -14476, -584, -13672, -9172, 32767, 32767, -13548, 1404, -16795, -1629, 32767, 32767, -12944, 2768, -16654, 3287, 32767, 32767, -12976, 2316, -14574, 4773, 32767, 32767, -14224, 1724, -12003, 3074, 32767, 32767, -16144, 2976, -10661, 139, 32767, 32767, -18616, 5300, -9746, -2196, 32767, 32767, -18608, 7224, -9441, -3671, 32767, 32767, -16948, 9868, -10041, -4215, 32767, 32767, -12704, 12516, -9781, -4079, 32767, 32767, -5412, 12820, -9645, -3646, 32767, 32767, 3656, 13188, -9186, -3377, 32767, 32767, 12352, 13780, -7069, -3019, 24837, 32767, 17076, 12312, -5068, -508, 15374, 32767, 15800, 9220, -3575, 3617, 5373
14764, -2680, -2584, 18967, -3895, -32512, 14196, -2440, -2908, 17968, -3843, -32512, 12308, -1800, -3756, 11193, -1900, -32072, 11360, -2928, -2156, 6694, 962, -29273, 9544, -3488, -1212, 6234, 2990, -28834, 7768, -2568, -2216, 6699, 4102, -28098, 5896, -796, -3728, 5339, 4776, -26294, 4344, -116, -3224, 3547, 4955, -24096, 3292, -140, -1792, 3996, 3959, -22288, 1544, -420, -2344, 5699, 2368, -20766, -324, -352, -2900, 6967, 792, -18629, -1280, 188, -3388, 7142, -688, -15750, -2600, 1160, -3684, 6230, -1156, -11894, -2000, 2624, -3716, 4351, -1063, -7404, 476, 4548, -2628, 2743, 210, -4864, 2908, 5548, -1892, 1305, 1950, -3688, 3656, 7784, -3088, -127, 2994, -4656
17248, -1016, -196, -3839, 5240, -10909, 16892, -1204, -248, -3686, 4991, -11057, 15144, -2180, -960, -2672, 3147, -11570, 13796, -3108, -932, -1279, 928, -11601, 12844, -3552, -1116, 326, -1421, -11144, 12652, -4024, -776, 1501, -3222, -9792, 13120, -4972, 164, 2212, -3455, -7696, 13668, -5128, 704, 3048, -2791, -5931, 14220, -5840, 800, 4332, -2099, -5537, 13904, -6512, 204, 5547, -2839, -5847, 12356, -6872, -1744, 5093, -4155, -3156, 13268, -7788, -1552, 3113, -4148, 1947, 14936, -7636, -920, 1778, -3469, 4003, 16508, -6764, -1004, 466, -1899, 2280, 16732, -6484, 352, -364, -372, -1143, 15800, -6960, 684, -567, 1255, -3307, 14448, -7784, 468, -814, 2575, -3679
